Brand,Title,Rating,Author,Date,Review
Stagecoach UK,No live updates in the Snow waiting 3 hours,1,,2025-01-05T13:23:07.000Z,Weather is poor today and lots of cancellations but absolutely nothing reported as delayed on their website. There hasn’t been a 125 in Bolton passed here for 3 hours. No service at all. Where is your information for customers?
Stagecoach UK,ZERO STARS BUT HAVE TO LEAVE 1 FOR…,1,,2025-01-05T12:50:27.000Z,"ZERO STARS BUT HAVE TO LEAVE 1 FOR REVIEW |  | Asked the driver for a nightrider. He gave me a single. I IMMEDIATELY told him its the wrong ticket. Heres what he COULD have done: |  | 1. Cancelled the ticket and issued the correct one | 2. Given me a change voucher and then sold the correct ticket | 3. Given the correct ticket and then rectified HIS mistake later with his depot |  | Instead heres what he did: | 1. Argued with me for about three minutes about my ticket, despite several other passengers explicitly stating they heard me say nightrider. After this he then proudly declares he cant do ANYTHING because more than 30 seconds have passed....WHAT?!? |  | So, on the coldest evening, with snow making everything treacherous within 2 hrs, he expect me fully to walk back because HE made a mistake AND pay more for this privaledge (2.50 single vs 2.40 nightrider). |  | This isnt even an isolated incident with stagecoach they do this kind of thing ALL THE TIME, just look at the complaints. They are also the ONLY COMPANY ON PLANET EARTH rhat doesnt take contactless payments immediately, its X number of days later, X being the day all your other bills come out |  | AVOID LIKE THE PLAGUE, five star reviews are literally being left by kids who are bus spotters and not genuine bus users"
Stagecoach UK,I buy a weekly megarider every Sunday,1,,2024-12-30T15:39:42.000Z,"I buy a weekly megarider every Sunday. When I checked on Sunday, the renewal was due. They don't include Xmas day. So you only get six days. When I phoned Stagecoach, it took them a while to find out what happens. When they came back on, I was told their was nothing they could do. So obviously this is going to happen on Newyears Day aswell."
Stagecoach UK,No buses again,1,,2024-12-29T19:07:18.000Z,"No buses again, over bank holiday. Was told last year this would not happen again. No number 14 bus to wye from Christmas eve till January the 2nd 2025. Stagecoach are a joke No buses cancel whenever they feel like it."
Stagecoach UK,im clearly under the age of 16 and got…,1,,2024-12-28T20:57:22.000Z,im clearly under the age of 16 and got charged full price.Asked for my igo and had an attitude with me.I dont understand why this man was so rude to me.
Stagecoach UK,There's people who work that rely on…,2,,2024-12-28T11:28:02.000Z,There's people who work that rely on public transport to get there on time thanks
Stagecoach UK,The service is good in Glasgow but more…,4,,2024-12-27T11:04:11.000Z,The service is good in Glasgow but more buses needed from Stirling to the Highlands Crieff one bus isn't enough 15A should be one bus going bk way the small roads and one going along the motorway so that passengers can get home quicker we must improve the transport to rural villages and towns your charging 4.50 for a single fare so put the service on to give people value for money can't just put fairs up when the service is very poor | More services for Crieff Perth and Kinross services here are dreadful and needs improvement or people want more buses on in the area you must do this because is not good enough
Stagecoach UK,ANGER,1,,2024-12-26T15:43:50.000Z,Boxing day all the prices have gone down im wanting to spend my christmas money and need to get a bus to town bus the all not in service for today which im reallly really really disappointed at this has come to the point where im not going to be using stagecoach again since now i need to pay full prices since i have cash
Stagecoach UK,same as normal,1,,2024-12-20T17:03:16.000Z,
Stagecoach UK,Stagecoach its a joke Bus 70 min late…,1,,2024-12-19T22:07:42.000Z,Stagecoach its a joke Bus 70 min late No apologize This company its the worst in the world.
Stagecoach UK,Blacon 14 and 14A Service Buses Too Small & Reduced Service,2,,2024-12-18T18:11:22.000Z,"Since the time table changed on 27th October reducing the bus services from every 10 minutes to every 15 minutes (on each service) the buses are constantly suffering from overcrowding (especially Stagecoach), add to this late buses and cancellations. |  | It should be noted that there was NO notification of these changes (other than a drunk man on the bus about a month before), the change just happened. |  | There are 2 providers, Arriva and Stagecoach. Stagecoach in Chester has 6 double deckers and the rest are single deckers ranging from less that 40 seat to around 44 max. With Arriva you get the same size capacity single decker. With Stagecoach you have no idea what bus you are going to get. They are now ALWAYS overcrowded in the morning going to work and coming home from work. |  | The buses are also old, with most between 10 and 15 years of age. IT would be really good if there were always larger single deckers or better yet double deckers to cater for busy times. This is supposed to be PUBLIC TRANSPORT."
Stagecoach UK,Bedford bus service is crap and has got…,1,,2024-12-17T23:15:50.000Z,"Bedford bus service is crap and has got to be the worst in the world, if I could give it less than one star I would! It's bad enough buses running once every hour after a certain time (that being the number 1 bus in kempston) but when the bus doesn't even show up it's very annoying, especially if you've just finished a hard day's work, it's cold outside, and you just want to get home! Bedford is crap as it is with the buses constantly being late or not bothering to turn up at all. I would put more trust in a 3 legged chair than I would this crap service, it's a complete joke."
Stagecoach UK,Bus timetable,1,,2024-12-17T20:56:51.000Z,I can't view my bus time for when it's arriving on the app it seems to be happening more then once
Stagecoach UK,61 bus from preston to blackpool.,1,,2024-12-16T19:35:52.000Z,61 bus from preston to blackpool. |  | Bus is due for 5.16 at B&Q peel Hill Did not turn up. The next bus is advertised for 25 past 5. That also did not turn up. The 5.45 bus is also running behind. |  | This is a continuous problem as it happens almost daily for this area. Buses either don't turn up or end up being massively late. Not ideal for those that work in the business park and there is only 2 bus routes.
Stagecoach UK,The bus service do not have a shame.,1,,2024-12-15T12:40:25.000Z,The bus service do not have a shame. |  | No punctual. |  | No respect to people who are awaiting at the stops even 1 hr . |  | continusly buses are passing just saying stagecoch in name plate. close your business man.
Stagecoach UK,I wouldn't even give a one star the…,1,,2024-12-14T21:04:06.000Z,I wouldn't even give a one star the drivers and all unhappy and the service 62 and 63 is always bad they are always cancelling buses on the app and they are never on time if there was any other buses i could get to work i would but unfortunately there is only the 62 and 63 to my work 😡😡😡😡😡😡😡😡
Stagecoach UK,A BUS SERVICE THAT DOES NOT LIKE TO LET PEOPLE ON,1,,2024-12-14T17:24:43.000Z,"Chronically lying about arrival times, cancelling buses without any notice whatsoever, thinking nobody is riding while some of us are freezing our balls off in another stop, are just a few of their many issues. Drivers also like to completely skip over stops when I’ve pressed the bell with plenty of time beforehand, and whenever they see anyone running towards a bus stop they just skip the stops altogether and hoof it. | Walking in what feels like -3 degrees Celsius while being stabbed in the eye by icy rain does feel agonizing, but after remembering how Stagecoach bends me over, it doesn’t seem so bad. I’d rather have vasectomy than let Stagecoach have any of my money again."
Stagecoach UK,Waited one hour in the rain bus never…,1,,2024-12-13T21:43:42.000Z,"Waited one hour in the rain but bus never came. decided to walk home, Almost home in the pitch dark and freezing cold when I turned around to cross the road, I saw my bus - basically, I beat it and saved £2."
Stagecoach UK,Never on time which results in missed…,1,,2024-12-13T16:31:53.000Z,"Never on time which results in missed connection. As a result I'm having to wait 30min for a bus to oxford from bicester. Appaling service, how comes they manage ontime services in Europe."
Stagecoach UK,This Scottish company has bought…,1,,2024-12-13T13:58:45.000Z,"This Scottish company has bought Chinese Yutong EV’s for use on routes in Scotland instead of highly respected Scottish company Alexander Dennis. Obviously, jobs, ease of maintenance and the environment don’t matter to them. Cheap communist labour has decimated communities in the West and firms like Stagecoach don’t help."
Stagecoach UK,Hate to say it but..,1,,2024-12-13T12:44:01.000Z,"They are consistently late, which has made my travel plans a hassle especially when needing to get to my job. Some of the drivers I have encountered were unexpectedly aggressive/disrespectful. Additionally, the app frequently shows incorrect times, leaving me waiting longer than necessary. To top it off, customer service lacks the necessary information to assist effectively either not replying to emails or replying very late on social media. Overall, I cannot recommend this bus company due to their unreliability and poor service however some like myself will be forced to use the service due to it being one of few going a certain route."
Stagecoach UK,This company is not fit for purpose,1,,2024-12-13T08:54:41.000Z,This company is not fit for purpose. Absolutely useless
Stagecoach UK,Saying I’m tired of the service would…,1,,2024-12-12T20:46:41.000Z,Saying I’m tired of the service would be an understatement. Buses never show up on time. No communication on the app to let one know what could be happening with their buses. Very unreliable and thats frustrating! Rude drivers too
Stagecoach UK,"This refers to the number 13 route to and from Commercial Road, Portsmouth, Hampshire.",5,,2024-12-12T15:59:22.000Z,"This refers to the number 13 route to and from commercial road, Portsmouth. Caught the 13 from Goldsmith Avenue to town, about 13.25 pm. The driver was a happy, cheerful chap and extremely considerate to an elderly lady using a walking stick. She was trying to hurry to disembark so as not to hold the bus up. He reassured her and told her to take her time. | I believe the number of the bus on the back read 10009. | Secondly, I would like to congratulate those involved with decorating the number 13 for Christmas. It travelled down Locksway Road on 03/12/24 at about 0720 am and brought a smile to my face on a dark morning. Then in the afternoon I travelled back on the 1514 with all lights and decorations it was magical. The driver was polite and a careful driver. Well done Stagecoach"
Stagecoach UK,Pathetic poor service (no.3),1,,2024-12-11T19:00:06.000Z,"16:35 number 3 never turned up and in their infinite wisdom were stupid enough to put a single decker on for the 16:50. |  | Stagecoach needs to give their heads a bang, single deckers at obvious busy times and double deckers when there is literally zero need. |  | Now almost 1700 and only just setting off, packed in better than john west could."
Stagecoach UK,Worst bus company to exist,1,,2024-12-11T14:19:19.000Z,"Worst bus company to exist. Always late, but if they are not late, that are cancelled! Ridiculous from a transport company. If this was the railway it would be a huge uproar"
Stagecoach UK,Travelling on the 508 on the 10th Dec…,5,,2024-12-10T18:32:32.000Z,"Travelling on the 508 on the 10th Dec 2pm departure from Penrith bus station | We had the pleasure of been driven by a young man , who demonstrated great care attention to the elderly / disabled passengers. Infact his care and attention went the extra mile on all counts . We don't know his name but we commend him to stagecoach bus company"
Stagecoach UK,0 stars service …,1,,2024-12-09T13:37:17.000Z,"It seems that this company/authority needs better planners instead of the stupid staff that lack common sense and respect to passengers’ time and money. | Firstly they gave themselves the right to change schedules without enough timely notice. Secondly, inconsistency in the routes; for example (buses number 13…Linton to Haverhill), instead of stopping near services and shopping places such as supermarkets, dentists, clinics/GP, buses go in loops wasting time. Certainly, this service needs smart respectful people, not the non-chalant creatures taking the Mickey out of passengers. Shame on you!"
Stagecoach UK,Reliably unreliable,1,,2024-12-09T10:10:56.000Z,"Newcastle upon Tyne. |  | At this point I only use Stagecoach because they are the only way to get into town. They are reliably unreliable, being at my stop anywhere between 5 minutes early to 15 minutes late. That is a 20 minute difference. |  | One time I had the app open and was tracking my buses. The one I was aiming for was cancelled just before it got to my stop. The next bus was cancelled again just before my stop. Finally the next bus was 15 minutes late. In total I waited 45 minutes and was late for work."
Stagecoach UK,Rude Staff Rude Passengers Bad Maintenance UNPROFFESSIONAL behaviour from Staff,1,,2024-12-09T00:01:57.000Z,Rude Staff Rude Passengers bad maintenance and more i have very tight pockets tried to get my nowcard out then i said hang on just trying to get my card out and the driver yelled at me really aggressively saying WELL YOU SHOULD ALREADY HAVE IT OUT i get really rude bus drivers in my area at Barrow i even once got permission to do a youtube video at my local bus station of the bus wash and a staff from the maintenance garage bit said you shouldn't be here its private property i went ahead and told her we had permission then she pulled a funny face at me held her middle finger up at me and then stormed off in a grump i have rude passengers throwing stuff at me when my leg was hurting i got permission to rest my leg on a chair then a passenger kept touching me and taking my leg off the chair and he was rude and whenever you complain to Stagecoach they never do anything the newer buses are not good because of accessibility reasons and they allow kids on who keep yelling racial slurs making fun of disabled people and yell rude stuff at people because of their hair colour i was on a bus going to ulverston and these school kids from Dowdales kept yelling the N word at black people they looked at me and because i have ginger hair they yell at me look at this ginger haired F#CK they look at a non verbal disabled person see they are wearing a Nappy for incontinence reasons and they yell look at this baby he cant talk yet i bet he needs his bottle ew he has just sh!t his nappy that is not nice and could hurt his feelings even i wear nappies for medical reasons and i wanted to yell at them for it Stagecoach if you see this review why dont you do something about it before somebody actually gets hurt or upset because these staff and passengers are out of control and that is why i stopped taking the bus to college and used the train instead i only ever use the bus when i have to and i still get rude drivers and passengers if things carry on i will never use the bus again
Stagecoach UK,bus drivers are so ignorant,1,,2024-12-06T22:14:21.000Z,"bus drivers are so ignorant. either completely miss a stop because they don’t acknowledge their surroundings/ are too busy looking at other bus drivers across the road, dont know the route??? also i ran up to my 2nd bus today after my previous one was delayed and it just backed out of the station completely ignoring me even though they were still waiting to be able to go when i got to the stop. they had plenty of time to let me on but just backed away and smiled as he did it? basingstoke buses btw"
Stagecoach UK,No buses for 4 hours this afternoon,1,,2024-12-05T18:37:39.000Z,"No buses for 4 hours this afternoon, even the scheduled one was missing. Public transport, what a joke. Better and cheaper to take the car into town."
Stagecoach UK,Extremely rude and foul mouthed bus…,1,,2024-12-04T18:36:56.000Z,Extremely rude and foul mouthed bus driver absolutely disgusting swore and shouted at me was very grumpy
Stagecoach UK,went on the bus today 4th December 2024…,2,,2024-12-04T11:50:55.000Z,went on the bus today 4th December 2024 bus driver seemed very unhappy miserable man tutting and i handed in a phone to him someone left a phone on the number 53 from grimsby to lincoln at 09.35am bus driver he snatched the phone out of my hand never said ok thank you nothing usually bus drivers are usually ok and say please thank you morning etc but this one didn't he seemed rude and unhelpful. Moody driver it was his tutting and he had a very miserable face on him that morning it was the way he handled it maybe he shouldnt be bus driver maybe he be better of doing some kind of other employment instead manners does not cost any thing at all it was the way he dealt with the phone he just snatched it off me and put it under his seat that was it
Stagecoach UK,Disgusting treats their customers with contempt.,1,,2024-12-03T06:54:10.000Z,"The date stated is just one example of the current inadequate service I've received from Stagecoach as a regular commuter. | The bus service in my village from Stagecoach has been severely cut back and merged with other services which means one bus every 2.5 hours out of my village to the nearest main town which is only 8 miles away, has to rely on a bus that has already traveled an hour from another village then take another 50 minutes to travel to the main town as the bus has to take the scenic route through all the neighbouring villages. | So that's 50 minutes to travel 8 miles in a filthy, windows caked with grey dirt, noisy clapped-out bus driven by ignorant drivers who have trouble speaking English. | Disgusting service, as a transgender I also resent supporting a company who's founder is well known homophobic Brian Souter, who, spending £1 million of his own money to funded and organised private referendums and political campaigns across Scotland including The Keep the Clause campaign with the aim of resisting the repeal of legislation known as Clause 28 of the Local Government Act 1988 in Scotland and the United Kingdom, which forbade local authorities to ""intentionally promote homosexuality"". (Clause 28 was known as Section 2A of the relevant Scottish legislation). The campaign involved the first privately funded referendum to take place across Scotland, ultimately the campaign was unsuccessful. | In 1998, Souter described his customers as ""the beer-drinking, chip-eating, council house-dwelling, old Labour-voting masses"""
Stagecoach UK,I have now been late from work 3 times…,1,,2024-12-02T22:18:04.000Z,I have now been late from work 3 times within 2 weeks. Live relatively close to my work place. Left my house 7.09 and made it to work 9.02(the journey is usually 1h long) I will be sending a formal complain as this unreliable service is now costing me more than just a headache and inconvenience. Stop cancelling morning buses!
Stagecoach UK,3 times 3 buses passed by and didn't…,1,,2024-12-02T13:35:44.000Z,"3 times 3 buses passed by and didn't stop, even though I had put my hand!!! And the driver pretends nothing happened!!! If there is a bus in front you have to stop anyway, because at the stop there are other people who have to get on!!!!!!If I could give less than one star I would give it!"
Stagecoach UK,Stagecoach,1,,2024-12-01T17:12:53.000Z,"Stagecoach, just noticed that 89% of your reviews are one star. And most of those reviewers would award 0 stars if Trustpilot allowed that. | How on earth did you win so many council contracts? I assume you bid low and the stupid councils didn’t care what dire quality of service you provided. What cynicism from you and the councils. | Just noticed that my detailed negative review from 30.11.24 not visible on Trustpilot. Tap on my name to see that."
Stagecoach UK,Thought would try the bus,1,,2024-11-30T21:50:36.000Z,"Thought would try the bus - didn’t bother to turn up, parked at the wrong bay so then missed it. Buses clearly turn up and go when they like and no point in waiting at the bay that’s on the app - won’t bother with the bus again terrible service and live tracker not updated"
Stagecoach UK,Absolute dog crap,1,,2024-11-29T18:46:45.000Z,"Absolute dog crap, I was waiting for the 6 to Birchwood and the bus came straight past me and left me in the freezing cold STAGECOACH GET BETTER SERVICES!!!!!!"
Stagecoach UK,The buses are always late never be on…,1,,2024-11-29T16:43:52.000Z,The buses are always late never be on time. Always delayed to the destination. Worst experience I had.
Stagecoach UK,I am buying a car as public transport…,1,,2024-11-29T15:45:23.000Z,I am buying a car as public transport is not reliable enough to get to work on time....
Stagecoach UK,Terrible service,1,,2024-11-29T15:20:31.000Z,"Terrible service. So many no shows, no reason why. Seems they don't care that you have to wait 1.5-2 hours for the next bus, if that one turns up!"
Stagecoach UK,Often late or don't show up at all in…,1,,2024-11-28T23:11:47.000Z,"Often late or don't show up at all in Cambridge. | But their latest trick is trialing a system at some stops where a guy will sell you a ticket before you get on the bus. What they don't tell you is that they'll charge you an extra 10p. They've done this 3 times to me. | Sure, not going to break the bank for me, but at the same time, I don't like that I wasn't told about it, and anyway I would just buy it from the driver if I knew. | If I had a choice of bus companies, I'd use someone else, but I don't have a choice."
Stagecoach UK,I wish I could give less than one star…,1,,2024-11-28T10:36:04.000Z,"I wish I could give less than one star and as I see other reviews, they're only giving one star and they are all upset about the service...unfortunately you have to give one start to write a review... | Manchester stagecoach is probably the worst bus service in the world you can always count on them for either being early or late or canceling it all together... |  | See.... the problem is, every person here literally has written a bad review for Manchester stagecoach but, does it matter to them? | does it make any difference? |  | The company is as ignorant as its drivers... With no manners whatsoever... They will never reply to good morning, they would never say thank you, and then there will never ever be sorry for either coming late or dropping you late. |  | But the question still remains, all these bad reviews!!! | All these upset customers!! | Does that make any difference to this corrupt organization and its structure? |  | I guess no!!!! | How unfortunate for all of us!!!"
Stagecoach UK,Rude and surly staff!,1,,2024-11-28T02:38:14.000Z,"I was bawled at by a rude and surly young stagecoach employee after taking a wrong turn and walking on an area not meant for pedestrians. A genuine mistake by me having never been in Aberdeen bus station before. There are ways and means of speaking to people and this young man is clearly in the wrong vocation. As he spoke to me so unpleasantly, I responded in kind. 15 years ago I would have relieved him of his teeth!"
Stagecoach UK,Absolutely abysmal,1,,2024-11-27T19:20:45.000Z,"Absolutely abysmal, Stagecoach Eastbourne must be one of the worst run bus services in the UK."
Stagecoach UK,Always late,1,,2024-11-27T19:03:55.000Z,"Always late, timetable doesn't match with the time of bus, miserable bus drivers. The worst buscompany I have ever come across"
Stagecoach UK,"Eastbourne - Hampden Park, 8pm Shit Show Bus Service",1,,2024-11-26T23:54:38.000Z,"LOOP - Eastbourne town centre (8pm) to The Hydeney Hampden Park |  | Drivers on the Loop Bus (8 PM from Seaside Road, terminating at The Hydneye) are choosing to end the route at Brassey Avenue in Hampden Park. |  | Some of us live on Kingston Road, Cade Street, or at The Hydneye itself. For the drivers to think it’s acceptable to make customers walk all the way to the stop where they should have been dropped off is completely unacceptable. Some of us work 12-hour shifts and pay for bus tickets to get us home, only for stagecoach bus drivers to terminate the route far from our destination and lie with excuses such as, “Oh, there are roadworks ahead,” or, “The bus can’t go there because of parked cars.” |  | They repeatedly make up stories to end the route three stops early, just so they can drive in comfort to the depot, clock out of work, and head to their warm cars and homes. Meanwhile, we are left to walk in the cold to reach our final stops. |  | Thank you stagecoach bus Eastbourne for consistently making your bus services around the Hampden Park area as inconvenient as possible. |  | This is the fourth time your drivers have forced us to walk home in the cold simply because they CHOOSE to terminate the route where it is not supposed to end. |  | Another absolutely shit show of a bus service 😡"
Stagecoach UK,No bus for 90 minutes,1,,2024-11-26T09:11:59.000Z,"Having got back in Eastbourne from a mini break I really needed to get home quickly. | 4 buses an hour go my way but after 90 minutes I was still waiting. | 2 did turn up and when asked why we could not get on he said | I am late and I have not had my tea break, so am taking the bus out of service. |  | This is what we have to deal within Eatbourne and our local MP won't bother to do anything"
Stagecoach UK,South Wales bus service  are totally…,1,,2024-11-23T18:24:04.000Z,South Wales bus service are totally shit they never turn up on time by the time they turn up you may aswell have walked don't matter how far it is you'll still get to the end ov your journey before the bus gets there it a joke the busses take the piss
Stagecoach UK,Ex driver horrendous shifts hours no…,1,,2024-11-22T19:36:39.000Z,Ex driver horrendous shifts hours no life low pay constantly ringing you up.to work your restdays. half of busses shouldn't be in service ( faults or errors) but expected to still be in time and keep in service | A nightmare to get your payslips | Work 4 out of 5 weekends then give you a Monday and a wens off Anywere from 4 in the morning till 12.30 at night any problems or issues not interested | At all so long as your behind the wheel | They pick and tell you your holidays | Need I carry on ? Terrible in every way
Stagecoach UK,Absent service,1,,2024-11-21T16:50:07.000Z,"One of the most disappointing experiences ever with Stagecoach. This situation is jeopardising my future, as I am unable to attend job interviews on time—punctuality is a critical criterion. I was left waiting for over 30 minutes in -4°C, just in case the bus arrives. To make matters worse, the bus never turned up, adding to my frustration and anxiety. My future is literally in the hands of an unreasonable transport service, and this level of 'service' is unacceptable and has significant consequences for those relying on public transport."
Stagecoach UK,Over 9 weeks ago now I complained about…,1,,2024-11-21T15:19:37.000Z,"Over 9 weeks ago now I complained about a stagecoach bus driver who failed to stop at a bus stop. My complaint has been ignored, so I asked my local councillor to complain on my behalf and he was ignored. My local councillor asked the county council department, responsible for transport to act and stagecoach informed them they had dealt with the complaint, which is untrue.This is the disgrace that is stagecoach."
Stagecoach UK,After a nightmare of a journey i got in…,1,,2024-11-19T13:35:43.000Z,"After a nightmare of a journey i got in touch with customer services to complain, said they would look into it, that was the last i heard, don`t waste your time folks, i get my own back by never giving way to a bus nowdays lol"
Stagecoach UK,Bus leaving before it was supposed to…,1,,2024-11-18T12:17:46.000Z,Bus leaving before it was supposed to therefore I am late to work. |  | Absolutely pathetic
Stagecoach UK,I applied to be a bus driver for…,1,,2024-11-17T19:46:16.000Z,I applied to be a bus driver for stagecoach and when i went for the assessment i passed everything they then took my weight and they said i was too fat. |  | i don’t know why stagecoach has this stupid rule that fat people cannot drive their buses. |  | that is discrimination against bigger people not everyone can be like a bloody anorexic stick. |  | no other bus company in london or the uk have this rule only stagecoach which is wrong they’re basically saying fat people cannot drive their buses because the weight makes them unsafe drivers. |  | if i knew how to when they told me i was to fat to join the company i would’ve taken them to court.
Stagecoach UK,If I could give a zero I would,1,,2024-11-17T02:14:45.000Z,"If I could give a zero I would, arrived at bus stop in good time, bus just drove straight past, 8 other people waiting with a few waving their arms, wouldn't of been so bad but is was 11pm at night, raining next bus and hour later, really disappointed with the dreadful service, next time I will take the car"
Stagecoach UK,"Just bloody awful ,not enough buses…",1,,2024-11-15T19:35:52.000Z,"Just bloody awful ,not enough buses greedy bosses not paying wages , ridiculous,glad I don't have to rely on them ,and your illuminated timetables are a joke 🔥🔥🔥🕳️💥"
Stagecoach UK,Poor service,1,,2024-11-16T15:36:32.000Z,Took a stagecoach bus from Chester 1550 hours to Ellesmere Port today 15/11/24 . I pressed the stop button whilst the bus was on Hope farm road before it turned into Overpool road where the next bus stop is situated . The driver did not stop until he got to Whitby high and when l confronted the driver he was unapologetic and said l did not press the button whilst after pressing the button the screen indicated and showed ‘ bus stopping ‘ . Very disappointed with the service and the least the driver could have done was to apologize . I feel like he did it on purpose
Stagecoach UK,Late for work... yet again.,1,,2024-11-15T19:07:39.000Z,"Honestly could count the amount of times this service has been on time on one hand. If they turn up, they're late. If they don't turn up, you get absolutely no communication via the app or twitter. I cannot fathom how they're still running, especially in Worthing. I'm consistently late for work despite trying to get a bus over an hour before my shift starts for a less than 25 minute journey. This is ignoring that the drivers will just completely ignore people at stops if they're running late. Horrendous, avoid using them if you are able to."
Stagecoach UK,The services of the bus is so.poor…,1,,2024-11-15T18:59:58.000Z,"The services of the bus is so.poor always delayed, crowded and don't even expand the availability of bus to the people I will try not travel through bus as possible as I can"
Stagecoach UK,Poor experiences,1,,2024-11-15T10:51:19.000Z,"Not a good company at all, some of the bus drivers are friendly enough but unfortunately I have also had the opposite experience where I had a bus driver who whenever I got on the bus kept bullying me, he would mock me and even called me an abusive name, I made a complaint about him and about 2 / 3 months later no one had bothered getting back to me. I came across the same unpleasant man again (they had quite clearly done nothing about him), this time I was with my 70 year old mother, again there was bullying behaviour from him towards me and her, I made another complaint about him and the man I spoke to on the phone was helpful but again no one got back to me. This was over a year ago.I have no idea what they did (if anything) about the situation. This was the Andover branch, obviously quite a toxic environment, Im pretty sure the fact I am female had been a factor in them not doing anything about it. I still have to get on stage coach now and they are often breaking down (again coming from Andover), I recently got on one and it broke down a mile away from where I was catching my connection bus, so I had to walk in. Missing my bus and getting to work an hour late because my later bus was late too.I understand that its not the bus drivers fault that the buses are not well maintained and they can't help traffic but its really not good enough If you can avoid using a stage coach I would."
Stagecoach UK,Useless company whose busses always…,1,,2024-11-15T09:35:37.000Z,Useless company whose busses always turn up late. My bus is 40 minutes late today meaning I will lose pay yet again for arriving late to my job. Can’t trust the service at all whatsoever. Ridiculous.
Stagecoach UK,You ain't doing a good job at training,1,,2024-11-14T23:49:00.000Z,You train drivers?? Maybe the 38 bus driver going through near jesmond at 9pm tonight needs training further I've had to put my handbrake on as they've just pulled without even looking | My daughter took down the registration too 🙂
Stagecoach UK,Driving past a queue of passengers who…,1,,2024-11-13T20:19:17.000Z,Driving past a queue of passengers who have already waited 10 mins for it. Appalling and disgusting service
Stagecoach UK,Terrible company,1,,2024-11-12T23:30:41.000Z,"Terrible company, terrible service. This company needs to be removed form the UK. | Constantly ghosting services | Buses don't turn up | Drivers ignore passengers at bus stops if they are running late | Seen the same bus cancelled 15 days in a row even though they tell customers cancelling services is the last thing they do and they only do it when there are unforeseen circumstances."
Stagecoach UK,My son as waited 2 days in a row for…,1,,2024-11-12T22:39:05.000Z,My son as waited 2 days in a row for busses and failed to arrive a local lady even contacted them as she had the same problem .no alternative and promised they'd come today and never did its bad communication skills and very disappointed my son was left and we've still had to pay for his class even tho you failed to meet his transport as promised
Stagecoach UK,Piss poor,1,,2024-11-12T20:51:22.000Z,An absolutely abysmal bus service. I reckon they scout the nastiest people in Surrey to spread the misery. One abandoned the bus because his hours were done. Tbf if I was overworked I'd be miserable too. Within reason.
Stagecoach UK,Every time late late special early in…,1,,2024-11-10T09:07:17.000Z,Every time late late special early in the morning | People go to work 🥺
Stagecoach UK,shit,1,,2024-11-07T16:17:35.000Z,"my card declined once, my card is now banned from using stagecoach. i was late to work because the man simply wouldn’t let me on which isn’t really his fault but it just shows how much of a bad bus company stage coach is."
Stagecoach UK,Buses not turning up,1,,2024-11-07T13:17:09.000Z,Buses not turning up. Buses late and amazingly the occasional bus arriving and leaving early! | This on top of poor or inaccurate information on their app and at bus stop displays all adds up to a very disappointing service. | Northampton bus 15.
Stagecoach UK,Stagecoach Customer Engagement Team…,1,,2024-11-08T05:47:29.000Z,"Stagecoach Customer Engagement Team simply ignore written complaints I've had to raise regarding using a Disability/Companion +C concession travel pass on the 250 Grimsby to Hull service. | The English National Concessionary Travel Scheme pass (ENCTS) provides free local bus travel to eligible older people and eligible disabled people & +C companion on bus services in England between 09:30 – 23:00 on weekdays and all day on weekends & bank holidays. | However, Stagecoach state otherwise & in conjunction with a local Council discriminate against customers with a disability & companions. | A number of drivers are often discourteous & unhelpful towards customers. | Driving standards are generally poor. Speeding, hitting kerbs & harsh braking more akin to driving on a racetrack. | Tracking app also quite unreliable. Late running buses simply disappear before actually been seen on a route."
Stagecoach UK,Poor service and unfair terms and…,1,,2024-11-04T17:46:48.000Z,Poor service and unfair terms and Conditions of travel
Stagecoach UK,X5 - poor and unreliable service,1,,2024-11-04T15:29:19.000Z,"Been using this service for nearly two years between Buckingham and Bedford. Not only are there clearly not enough buses running to fit the demand of passengers, but every single bus is constantly and continuously late. This would be acceptable if it was a mere 5/10 minutes, but regularly it is 30-40 minutes of time wasted. Considering that buses run once an hour very often during the day, the bus is regularly full, with nearly all of the plug sockets not working and non functioning heating in the winter time. |  | It’s a massive shame that this is the only company that runs buses between this location. Trains run to Milton Keynes station until almost 1am but the last bus is 8:45pm from Milton Keynes. The buses run the opposite direction until after midnight, so I see no reason as to why Stagecoach have decided people should only be able to get to the station/ coach station and not back from it. Even the £2 single fare seems like a rip off, this service should be free."
Stagecoach UK,Taking all my money,1,,2024-11-03T11:48:46.000Z,I got on the us and because I forgot my igo card I got charged £5.00 even though I'm 15 and look 12 I tried to tell the bus driver but he wouldn't listen All I was trying to do is go get a day rider to go to my volunteers job
Stagecoach UK,Bus stunk of piss and this isn’t the…,1,,2024-11-13T17:46:18.000Z,Bus stunk of piss and this isn’t the first time. There was a load of like water or something on the floor making me believe it was piss. Bus driver couldn’t be assed fixing the card machine so he just told me to get on.
Stagecoach UK,too much  bad behaviour by drive he say…,1,,2024-11-02T19:52:44.000Z,too much bad behaviour by drive he say me f*** sick and rude language and try to hit me the bus number 28624
