Brand,Title,Rating,Author,Date,Review
Megabus,Unprofessional,1,,2024-10-29T11:38:18.000Z,Changed the route within hours if purchasing the tickets.
Megabus,No problems at all.,4,,2024-10-29T10:51:54.000Z,
Megabus,Excellent service,5,,2024-10-29T09:44:36.000Z,Excellent service. Very comfortable bus. Staff are very helpful
Megabus,2nd time this year i have paid to…,1,,2024-10-29T09:08:24.000Z,"2nd time this year i have paid to reserve my seat at the front to find the bus is not a megabus and no reserved seats, and again as usual the bus was cold"
Megabus,Seat Preference,1,,2024-10-29T02:04:21.000Z,Actually when made booking I paid extra for table seat but I got seat without table. So I was unhappy 😞
Megabus,Comfortable trip down to London last…,5,,2024-10-28T23:31:49.000Z,Comfortable trip down to London last week. Sat on top deck and it was a pleasant ride down South. Highly recommended
Megabus,Comfortable and superbly on time.,5,,2024-10-28T22:23:16.000Z,Comfortable and superbly on time.
Megabus,Nice comfortable journey,5,,2024-10-28T21:07:40.000Z,Nice comfortable journey
Megabus,Value for money,5,,2024-10-28T20:47:08.000Z,Value for money. Bus on time
Megabus,Misleading indication of allowed carry-on luggage,1,,2024-10-28T20:17:44.000Z,"In the picture of an example of what is allowed as a carry-on bag, it shows a bag with a camping mat attached. But I was not allowed on with my bag as it has a camping mat attached, and had to put it in the hold. Camping mats are all pretty much standard size, so that shouldn't have happened. It was most inconvenient not having my bag for a 4 hour coach journey, during lunch time."
Megabus,Drivers can be polite and helpful with information during the boarding or when just about leaving giving some signs or asking passengers who standing by around that bus.,1,,2024-10-28T19:43:38.000Z,"Hi | I had really bad experience with megabus. Ticket from Newcastle to Aberdeen via Edinburgh 26.10.2024. I approached the bus stop in Newcastle John dobson street on time, there was bus written ""M20 Glasgow"" saw that bus and thought that's to Glasgow, did not go in, since I was following my ticket, and there is not via Glasgow nor through Edinburgh, and three drivers were chatting standing beside the bus, did not ask anything from passengers, driver could have just asked that bus, going through Glasgow Edinburgh and then Aberdeen. Anyway ticket says one thing and bus does other things. I ended up missed bus, had to buy other train ticket.."
Megabus,Freezing cold coach between Manchester…,2,,2024-10-28T19:19:53.000Z,Freezing cold coach between Manchester and Birmingham when it had been like an oven between Leeds and Manchester. Overlong route now. No tracking on either coach. No information at Leeds 25/10 or Birmingham 21/10 regarding lateness of departures .
Megabus,Helpful Staff,5,,2024-10-28T19:09:43.000Z,You staff were very helpful when I had an issue. They resolved it all without any fuss. The coach was also comfortable
Megabus,Fantastic journey as always,5,,2024-10-28T19:07:34.000Z,Fantastic journey as always | So happy thank you
Megabus,Never disappoints on time scheduled,5,,2024-10-28T18:53:21.000Z,Very confortable and satisfactory
Megabus,The bus never turned up so I lost my…,1,,2024-10-28T18:52:30.000Z,The bus never turned up so I lost my money and had to take a train
Megabus,No mess cheap and reliable,5,,2024-10-28T18:42:09.000Z,"No mess, bus journeys that are cheap and reliable, clean new bus."
Megabus,Late driver arrival,1,,2024-10-28T18:20:08.000Z,"Late driver arrival, delayed journey ETA. Poor service"
Megabus,Efficient,5,,2024-10-28T18:04:25.000Z,"On time, great staff engagement."
Megabus,Nice,4,,2024-10-28T17:54:31.000Z,"Great, on time"
Megabus,The travelling was safe though a bit…,5,,2024-10-28T17:49:40.000Z,The travelling was safe though a bit long for my daughters.
Megabus,Easy journey and only 5 minutes late to…,5,,2024-10-28T17:48:23.000Z,Easy journey and only 5 minutes late to arrive due to heavy traffic
Megabus,DO NOT USE IF NEED CONNECTING. BUS…,3,,2024-10-28T17:32:08.000Z,It was very noisy driving up to Bristol to Birmingham as bus bumping and banging but ok. Did not get our reserved seats we paid for as no one checked tickets. On the way back from Birmingham to Bristol was ok and got our reserved seats by asking other passengers to move seat. From Bristol no bus turned up due M5 closed despite waiting for 2.5 hours for it. No tracking no communication which was bad. At least you could have some communication system to tell passengers what’s going on. Gave up. So got a train from Bristol in the end! So only got partial journey for the money I paid so won’t use connecting one again!
Megabus,Love the Megabus,5,,2024-10-28T17:26:45.000Z,Love the Megabus! |  | Cheap and cheerful travel. You have to factor in delays on the road when making plans but that’s exactly what you’d do if you were driving a car! |  | I can’t fault them for price.
Megabus,The coach was comfortable,5,,2024-10-28T17:25:34.000Z,"The coach was comfortable, clean and spacious. The drivers were very helpful. The coach left on time on both the outward and return journeys. Also, at a competitive price."
Megabus,Way to late bus,1,,2024-10-28T17:21:40.000Z,Way to late bus
Megabus,Consistent Delays and Poor Management,1,,2024-10-28T17:18:33.000Z,"I traveled from London to Scotland on October 19th, and the bus was delayed by nearly 45 minutes. This delay forced me and my children to wait in the queue at the bus station for an extended period. We have tarvelled from Scotland to London on 27th october again the bus arrived 30 minutes late, with no updates provided about the delay. Despite paying extra to reserve specific seats, they were taken by others who boarded before us, forcing us to sit elsewhere. Additionally, the bus seats were extremely dirty and had a strong, unpleasant odor."
Megabus,Dirty toilet,3,,2024-10-28T17:17:54.000Z,"All those seated in the empty front 2 rows were asked to move, they remained empty for the whole journey. The bus was 15 mins late and the toilet needed a very good clean"
Megabus,I don't like that some drivers make so…,3,,2024-10-28T17:11:42.000Z,I don't like that some drivers make so many breaks otherwise I am happy with this company
Megabus,Delay for 45 minutes,1,,2024-10-28T17:11:27.000Z,Delay for 45 minutes. Was freezing while waiting for bus.
Megabus,disappointing,1,,2024-10-28T16:57:30.000Z,Driver late it was a Thandi Coach and the driver was very abrupt the toilet was disgusting and smelt as if it had never been cleaned plus there was no Wifi however the female driver who took over was lovely and very helpful
Megabus,Fast and safe,5,,2024-10-28T16:52:29.000Z,"All went well, all on time."
Megabus,Even if the bus was late with 5 minutes…,5,,2024-10-28T16:47:12.000Z,Even if the bus was late with 5 minutes |  | Fix the charger not working
Megabus,Timing was very bad,1,,2024-10-28T16:43:24.000Z,Timing was very bad. Bus arrived 1 hr late and reached Manchester 3 hr late.
Megabus,NOT THE BEST EXPERIENCE THIS TIME,3,,2024-10-28T16:42:37.000Z,"Reserved my seat to come home - ended up being told TO SIT AT THE BACK - haven't had a refund on the ""reservation"" I paid for? Then to top it all off, we had to get off at Huddersfield (before the stop I needed) and get on another Megabus for the rest of my journeyand was told to leave my case, they'd put it on. Everyone else got theirs so why was I told to leave mine? Then I had to go back and collect my case!"
Megabus,On time though we couldn't charge our…,5,,2024-10-28T16:41:07.000Z,On time though we couldn't charge our phones because there were no sockets
Megabus,Efficiency,5,,2024-10-28T16:31:12.000Z,Megabus on 16th October 2024 London to Glasgow 7:30 am was efficient and fantastic
Megabus,Kept waiting over an hour in Manchester…,1,,2024-10-28T16:29:55.000Z,"Kept waiting over an hour in Manchester just incase someone didn't know the clocks went back an hour.. | Why should the rest of the bus lose an hour ""just incase"" | I want my hour back."
Megabus,Always have a comfortable journey on…,5,,2024-10-28T16:27:58.000Z,Always have a comfortable journey on the double deck Megabuses - great to be able to book a table and get some work done en route. Toilets could be cleaner but its OK and the staff are friendly.
Megabus,Driver arrived 1:30 minutes late on 3…,2,,2024-10-28T16:23:31.000Z,Driver arrived 1:30 minutes late on 3 occasions.
Megabus,Good journey experience and value for money,5,,2024-10-28T16:22:57.000Z,Good journey experience over the past few years despite a few delays in my last two trips.
Megabus,Travelling from Bristol Airport to…,2,,2024-10-28T16:21:10.000Z,"Travelling from Bristol Airport to Newport, the confirmation stated stop 22, we waited at the stop only to find the bus did turn up on time but parked in stop 25 without notifying people waiting at the confirmed stop. | We had to pay a further £18 to travel to Bristol centre with another company to make our connecting bus to Newport. | Not a good first trip with megabus"
Megabus,On time considerate driver  comfortable clean seating,5,,2024-10-28T16:16:57.000Z,On time considerate driver Comfortable and clean
Megabus,Seats where uncomfortable for that…,2,,2024-10-28T16:15:14.000Z,Seats where uncomfortable for that duration of travel
Megabus,Trip was on time,5,,2024-10-28T16:11:31.000Z,"Trip was on time, Bus clean. You dont need more"
Megabus,A bad huge delay,2,,2024-10-28T16:10:02.000Z,
Megabus,Unnecessarily rude staff,1,,2024-10-28T14:22:10.000Z,All staff on our journey from Inverness bus station to Halbeath interchange today were very rude. Not going to use Megabus again.
Megabus,Dog poo,1,,2024-10-27T19:44:05.000Z,Absolutely disgusted will never use again
Megabus,Megabus are finishing,1,,2024-10-28T11:50:21.000Z,"Megabus are finishing the driver told me I just got picked up at Leeds to go to Bristol and then dropped off with everyone on the bus at Huddersfield and told in half an hour another bus will come and pick you up to finish your journey as the driver had gone over his legal driving time. My journey the other way had no stops???? They've lost the plot obviously as they are packing in they couldn't give a toss for passengers now?? I'm still at Huddersfield a woman on her own hoping I do get home eventually the driver is here having his lunch happily but there's no bus so he took it off site really and left us in the bus station whilst he had his break I phoned Megabus they have no idea what's going on and neither do Huddersfield station??? What a bloody mess??? Thank heavens they are packing in Id say after this Is Iwouldn't get another bus no matter who owns them, it's gone to the dogs. The drivers are running it. Well a girl on my coach was just recalling her journey today with Flixbus she was in tears Metro staff were a nightmare to her told her to shut up at the Manchester station. I have to say station staff at Huddersfield are lovely. She had been dropped here there and everywhere after no show buses her journey to Bristol started at 5am and she's not there yet. Definitely don't get a Flix bus!! What's happening to coaches? I thought trains were bad public transport is awful. Think I might buy another car screw the environment lol 😁 I sold mine to help it. Thank you for your reply but this helps me how? I think you should partially refund my journey for the stress. When we were dropped at Huddersfield we were told a bus would be back for us in 30 mins two hours late I was getting back to Bristol at 9pm not 7pm it cost me a Downend taxi at £25 as it was dark and the bus wasn't for another hour. So I think you should refund at least that? Your apology after the fact doesn't help me? I'm diabetic so another two hours is a nightmare for me when I'm not expecting to get off at all. No one bothered to explain that 30 mins turned into two hours? I phoned Megabus HQ you had no idea what had happened?So it was your drivers decision"
Megabus,Wet luggage was not what I booked,3,,2024-10-25T20:43:26.000Z,"Bus journey went without a hitch but when I got to London my suitcase was wet through. The driver told me that it was because it was raining on the motorway but I knew that couldn’t be true. I made a complaint but did not get a satisfactory response (just that it would be looked into but I couldn’t be told the outcome?) Also no recompense for my distress or inconvenience, even though my clothes were wet in my soft-bodied case and I had to wash them while away."
Megabus,Very disappointed,1,,2024-10-24T23:41:05.000Z,"Very disappointed. We dropped our 17 year old daughter off in Leeds to catch the 8.40am bus to London, the instructions said the bus left from stand 1. She could not find stand 1, it was nowhere near stands 2 and 3, which she did find. No signs to say that stand 1 was located in a completely different part of the bus station. No staff around to ask. She missed her bus. When I phoned, they were very unhelpful, said it was her responsibility to get to the bus on time and took no responsibility for the lack of support and guidance for customers. Very poor, will not use again!"
Megabus,"Onetime,Clean & warm",4,,2024-10-24T13:02:28.000Z,
Megabus,Late of scheduled time on every stop,3,,2024-10-24T06:30:48.000Z,Was late on schedule of each stop. | Service station for quick break stop would be preferable. | An announcement would be better for each stop of arrival. | Driver had personal music playing on speaker while on duty. *Front seat passengers were able to hear.
Megabus,I never have any problems except it…,5,,2024-10-23T16:51:25.000Z,I never have any problems except it took longer this time do to the driver having to have a break which he needed very friendly driver but I can't complain about the price I have been using them for years and I wouldn't have been able to see my grandchildren otherwise it would cost to much
Megabus,Delay in schedule time to travel,1,,2024-10-23T15:48:32.000Z,Delay in schedule time to travel. No bus at the park for over 4hrs and no information regarding this. It happens almost everytime.
Megabus,Showed up on time coach was comfortable…,5,,2024-10-23T13:14:58.000Z,Showed up on time coach was comfortable and a quiet journey
Megabus,Travel in a refrigerator.,2,,2024-10-23T09:53:53.000Z,"Travelling is getting expensive so I thought I'd try megabus. A 8 hour journey from Oxford I was expecting it tough going. First 4 hours were fine , but once it got dark the driver decided to turn on the air conditioning at full blast. By the time I arrived at my destination I was frozen. Now I got a cold. What was always going to be a tough journey ended up being absolutely miserable . No Internet on board and no soap in the toilet as I expected really so made my own arrangements. To be fair the toilet was surprisingly clean. I can't understand what sort of perverse pleasure they take in turning on air con on a cold autumn day ?"
Megabus,Great bus service,4,,2024-10-22T20:47:24.000Z,Had a great journey from Glasgow to London on the 9-35pm mega bus driver was very friendly and helpful
Megabus,The price for our 5 tickets was very…,5,,2024-10-22T16:48:56.000Z,The price for our 5 tickets was very reasonable.
Megabus,Never take Megabus,1,,2024-10-22T13:13:42.000Z,"Never take Megabus, not only did it leave 50 mins late the upholstery on the seats can only be described as something that may give you scabbies. Horrendous experience, dirty and complete unacceptable way to travel."
Megabus,Prompt,5,,2024-10-22T10:14:29.000Z,"Prompt, friendly and hassle free journey."
Megabus,Comfy and relaxing,5,,2024-10-22T10:13:43.000Z,Driver showed us where our seats were | Left on time and arrived on time | Comfy seats and clean coach | Stress free
Megabus,Excellent no stress journey,5,,2024-10-22T09:59:22.000Z,Excellent no stress journey. Comfortable seat.
Megabus,Mixed review on this trip.,3,,2024-10-22T08:52:13.000Z,"Mixed review on this trip. | Journey to London Friday 18th October 2024, the bus was half an hour late picking up which you cant do much about, just dissappointed we got to Victoria station nearly an hour later than planned so we missed our theatre show. These things happen. | What I was unhappy about was that I reserved seats but it seemed to be a free for all there werent any reserved seats. So why advertise this? I paid for them. | Also felt that the Euro coaches beimg used as a megabus the seats arent as comfortable. Quite narrow, we had no charging points on the bus going to London. | The bus coming from London to Newport the driver was very pleasant and happy, it was nice to see a happy bubbly driver. I didnt get his name but he was driving the 12 noon run to Swansea Sunday 20th October 2024. The coach however was in disrepair, a crack on the front windscreen and a loose seat that needed looking at. Again narrow seats. We were fortunate to sit at the front and the seats here felt a little more roomy. | It was a long journey back due to traffic and a diversion on the M4 due to lane closures at junction 17-18. Again,this couldnt be helped. Just saying this so people are aware that the pick up and drop off times are a guide."
Megabus,good service and great staff,5,,2024-10-22T07:50:49.000Z,
Megabus,Great value for money,4,,2024-10-22T06:56:49.000Z,"Staff was kind, buses Were confortable, But we had to change bus later, and got to the final destination quite delayed"
Megabus,Punctual,5,,2024-10-22T01:46:07.000Z,Punctual | Smooth ride | Staff are helpful
Megabus,The bus was 40 minutes late which then…,3,,2024-10-22T15:39:55.000Z,The bus was 40 minutes late which then made me miss my connecting train but the m4 was closed off so they had to do a detour. And mega bus did apologise | It would be good if customers could be warned of lateness before.
Megabus,Very nice service but it was not a mega…,5,,2024-10-22T00:11:22.000Z,Very nice service but it was not a mega bus we received a our seats then someone took our seats
Megabus,Estimate time error,1,,2024-10-22T00:05:39.000Z,"It was not not time based and too far from the estimated time.,same on return that really poor. I would be glad if there can be an honest estimate time"
Megabus,The experience was great in the bus,5,,2024-10-21T23:42:23.000Z,The experience was great in the bus. I can’t complain
Megabus,Friday 18/10/24,1,,2024-10-21T22:30:28.000Z,Friday 18/10/24. Booked 18:30 bus. Was an hour late
Megabus,I booked a direct coach from Bristol to…,1,,2024-10-21T22:10:45.000Z,"I booked a direct coach from Bristol to Manchester, they changed the route with no warning whatsoever, five other passengers erre standing there as the coach that came was for Birmingham and we believed ours was maybe late, only to be told by another passenger that Manchester coach is not coming. Upon walking to the driver to enquire his response was “dot even start with me about the changes, I didn’t make them” the friver the proceeded to refuse yo lift my bags and said the “looked heavy and he doesn’t want to hurt his back” he looked like he was in his late forties and stood there while I, a woman in her late twenties put my bag in the coach. Maybe because I am black so I am strong, I don’t know. The next driver at Birmingham did assist me put them in the coach though, no complaints, I was carrying two medium sized luggage. I felt very bad being the only passenger to loaf my bags while the driver watched me and he was having a smoke. Overall bad experience."
Megabus,Was traveling London to cardiff,2,,2024-10-21T21:56:43.000Z,Was traveling London to cardiff. I was supposed to have left at 2pm.. over an hour late setting off. | On the way home the driver had to have a 45 mins break. | Driver didn't even tell us why we were taking such a long break. Until one of the passengers went up to ask why? | I was supposed to arrived back in Cardiff at 6pm. I didnt get home past 9pm. | Totally unacceptable.
Megabus,The toilets were stinking need to be…,3,,2024-10-21T20:26:58.000Z,The toilets were stinking need to be looked at when bus stops at services
Megabus,Very comfortable,5,,2024-10-21T20:21:22.000Z,Very comfortable
Megabus,Comfortable journey from London to…,5,,2024-10-21T20:19:44.000Z,"Comfortable journey from London to Edinburgh, special praise to the crew, who were very polite, helpful and professional, doing all they can to take care of passengers"
Megabus,The bus was late arriving at Victoria by 45 min,1,,2024-10-21T20:16:57.000Z,"The bus was late arriving at Victoria by 45 min and made me miss my Heathrow national express coach and helpline customer care did not help me or support me being left there after midnight and had to wait until the morning to get a coach to Heathrow, no refund was offered and told I am to sort it out myself."
Megabus,Very poor company,1,,2024-10-21T19:53:32.000Z,"They either don't turn up on time, or don't get you to your destination on time. They are a nightmare of a company and never apologise for the poor service"
Megabus,Late,2,,2024-10-21T19:53:23.000Z,Late | Driver drove erraticly
Megabus,Very bad experience,1,,2024-10-21T19:40:52.000Z,"Very bad experience, bus got late 45 min and the people who work there they didn’t even know where the bus is and making fun of that. | If you don't have any info about the bus then try to find out don't make fun of that. | Because of bus delay i missed my connecting transport ."
Megabus,There was a delay and i wasnt even…,1,,2024-10-21T19:32:17.000Z,There was a delay and i wasnt even informed by the driver. I understand construction and repair is out of the drivers control but its common courtesy to inform the passengers of any delay.
Megabus,Cheltenham to Newcastle,5,,2024-10-21T19:20:26.000Z,"Cheltenham to Newcastle, long day but really comfortable seats, no hassle to book and great value"
Megabus,Good enough,4,,2024-10-21T19:12:30.000Z,Everything so far is good enough except maybe the lack of a mobile app and sometimes having to wait a while for the arrival of the bus before the journey.
Megabus,Mega bus is an excellent service,5,,2024-10-21T18:40:00.000Z,Mega bus is an excellent service | Travel was god and straight forward
Megabus,Took away buses to Cambridge Monday to…,1,,2024-10-21T18:39:54.000Z,Took away buses to Cambridge Monday to Thursday when there was most definitely demand there
Megabus,Faultless service,5,,2024-10-21T18:33:08.000Z,Faultless service on a return trip from Glasgow to Manchester
Megabus,Confusion,3,,2024-10-21T18:18:48.000Z,"New coach. Which was lovely BUT when the seat numbers don’t match what you’ve booked it leads to a LOT of confusion, which was met with the driver looking at you like I was stupid."
Megabus,Keeping to time as always..,5,,2024-10-21T18:18:15.000Z,Keeping to time as always... And the drivers are very professional. My weekly 1:40am trip (Manchester to London)
Megabus,Both the drivers on board where very…,5,,2024-10-21T18:15:25.000Z,"Both the drivers on board where very helpful with me, after my daughter took unwell, giving her water and getting us seats downstairs and constantly checking in on us making sure shenwas ok. We had the same drivers coming home on Friday 18th Oct. Until they changed over."
Megabus,FROM MRDICAL DOCTOR,5,,2024-10-21T18:04:14.000Z,MEMORABLE AS MADE JOURNEY POSSIBLE
Megabus,Nothing to complain about with Megabus,4,,2024-10-21T18:01:50.000Z,"Nothing to complain about with Megabus. Apart from the services always being busy, there actually okay. Okay yes, sometimes you may be a little uncomfortable due to a stagger being next to you the whole journey. But that’s out of Megabus control."
Megabus,Excellent on time both ends,5,,2024-10-21T17:47:40.000Z,Excellent on time both ends. Comfortable and very clean. |  | No megabus branding on coach wonder if it’s chartered coach. |  | Definitely doing it again anyway. Impressed
Megabus,I have got this service many times and…,1,,2024-10-21T17:42:06.000Z,I have got this service many times and that has got to be the worst
Megabus,Service delays,3,,2024-10-21T17:37:44.000Z,Service delays | Uncomfortable seats | Bad smell
Megabus,Lots of space friendly staff,5,,2024-10-21T17:33:27.000Z,
Megabus,Journey,5,,2024-10-21T17:29:38.000Z,Coach ontime no issues with claiming my reserved seat
Megabus,Great service,5,,2024-10-21T17:21:19.000Z,"Great service, no problems"
Megabus,On time,5,,2024-10-21T17:18:30.000Z,"On time, pleasant and helpful driver."
Megabus,Cheap travel but not good,3,,2024-10-21T17:17:54.000Z,The driver was abrupt and dismissive and had to wait an hour at Leeds on route to Manchester. Toilets disgusting
Megabus,Usually love megabus but not impressed…,2,,2024-10-21T17:17:11.000Z,Usually love megabus but not impressed we paid extra for allocated seats only for the driver to say we had to sit at the middle or back..what's the point of giving option to reserve seats and charging when this happens!
Megabus,Excellent service,5,,2024-10-21T17:13:57.000Z,"Regular, wide range routes."
Megabus,Quick and easy,5,,2024-10-21T17:13:13.000Z,Quick and easy
Megabus,Running over an hour late and no way to…,1,,2024-10-21T17:12:53.000Z,Running over an hour late and no way to get a delay payment like the trains do
Megabus,Credit note process,5,,2024-10-21T17:12:45.000Z,I had to cancel a bus due to unforeseen circumstances and Customer Services were excellent and swiftly gave me a credit note to use to re book another time - no quibble.
Megabus,Comfortable journey up to Glasgow with…,4,,2024-10-21T17:12:43.000Z,"Comfortable journey up to Glasgow with a pair of pleasant professional drivers. The only issue was that nobody at the Leeds stop could get the tracker working, so we were guessing about the 30 minutes late pick up. However, nearly all of the time was caught up over the remainder of the journey."
Megabus,Go for it if you're looking for cheap and reasonable way of travel,4,,2024-10-21T17:12:35.000Z,Overall it was quite alright I'd say.
Megabus,6 hours for a 4 hour journey meant that…,1,,2024-10-21T17:10:06.000Z,"6 hours for a 4 hour journey meant that I | Missed the start of a concert I had waited months for. Driver had to stop | For 30 | Minutes due to hours spent on the road, added insult | To injury really to be honest"
Megabus,Bus was late an unknown amount of time…,1,,2024-10-21T17:09:19.000Z,Bus was late an unknown amount of time and staff couldn't update us. We had to book a train instead to ensure we caught our flight
Megabus,Just really really slow.,2,,2024-10-21T17:01:30.000Z,"The only reason why I got this coach was because it arrived at the location I wanted earlier than most other services unless I left at the crack of dawn. Although the service itself was longer than say, National Express, it was still supposed to arrive in Sunderland at 15:35. It is now 15:57 and I am an hour away from Sunderland pretty much, making taking this longer and slightly more expensive journey redundant. Could’ve left 2 hours later with a different service and arrived at the same time. Don’t use megabus."
Megabus,Great experience,5,,2024-10-21T15:08:36.000Z,"Convenient, comfortable, practical, easy to access and use."
Megabus,Every time l use Megbus,2,,2024-10-21T14:15:45.000Z,"Every time l use Megbus, it always seems to.arrive in late Birmingham, which is a shame | I like travelling on the megbus , and it is easy for me to use but l might have to use the train instead that makes me so sad"
Megabus,Honestly...,5,,2024-10-21T14:11:01.000Z,"Honestly, I found Megabus fantastic. I compare their likes to the services of NX, and I've been an avid NX fan for a while now."
Megabus,The Megabus driver from Cardiff to UWE…,1,,2024-10-21T14:08:46.000Z,"The Megabus driver from Cardiff to UWE Bristol stopped for a meal, causing us to wait for over an hour. Not exactly the smoothest trip"
Megabus,Good trip,5,,2024-10-21T14:08:07.000Z,It was a nice trip only concern is on my return the bus was wet inside and that could be cause a slip or a fall otherwise everything was okay.
Megabus,Potential Megabus customers - be aware,1,,2024-10-21T14:01:32.000Z,"A warning for potential customers wanting to catch the Megabus from London Gatwick South Terminal. There is clear signage that the Megabus stop is number 6, which is where I waited. No bus arrived at stop number 6 while I was there. I subsequently discovered that the bus actually leaves from stop numbers 1 or 2. I was in a rush to get to Heathrow, so I had to buy a ticket from a different bus company because the next Megabus was only due an hour later. I wrote to Megabus who did not address the issue other than to state ""we do not give refunds"". I did submit photographs of the signage but Megabus did not respond to these. So please be aware if you are considering using Megabus from Gatwick South Terminal as I would not like potential customers to end up in the same position as me."
Megabus,Never 5* for this company,1,,2024-10-21T10:59:20.000Z,"My review for Megabus on this site will be regular , with 1. * ATM , if Megabus want more * they needed start working harder for this , so like I say before , rude drivers, poor communication with customer service , if you can't speak clear English from office I will suggest to Megabus send mostly your staff ,to do course how to speak clear English - Scottish dialect you can speak at home , ( English for me it's my second language)"
Megabus,Will not compensate for THEIR mistake,1,,2024-10-19T17:49:01.000Z,"I was supposed to get the coach from Stirling to Aberdeen at 9:25pm when it was time to leave my house I checked the coach tracker and it showed delays of up to 20 minutes then delays of over an hour because of this I had to fork out for a train and as a student this was not really within my budget, when I was on the train I checked the coach tracker again out of curiosity only for it to show there was never a delay and the bus was on time. I emailed megabus in hopes of getting some compensation for the money spent on a train because of their own error, who ever I spoke to over email was incredibly rude and didn’t even try to understand the issue and just claimed I wasn’t going to be compensated as the coach tracker is a “complimentary service” and the bus wasn’t actually late. Totally disrupted my travel experience and added a whole load of unnecessary stress."
Megabus,Coach was no show - refused refund,1,,2024-10-21T07:42:43.000Z,"Booked a ticket from Bristol to Manchester airport for a business meeting. Coach did not show up and customer service lied claiming it did I was at the stop half an hour earlier than the scheduled time. I spoke with the drivers as they pulled up each telling me they where not going to Manchester. |  | When I called the customer support line I got no helpful information. In the end I had to carpool in an Uber with 3 other passengers I met at the bus stop. |  | Customer service was bad on the phone but via email was even worse as I requested a refund they refused claiming the coach had been run by a third party (this was not detailed to me in any email correspondence) and had departed on time. |  | Company tried to push blame onto me as the customer claiming it was my fault they didn't make things clear |  | Absolutely atrocious business practice DO NOT USE |  | (Edit) As can be seen by response business in no way shape or form has any intention of refunding despite the issue being their own. They did not clarify the fact prior to travel that it would be a third party (mentioning it ""could"" be on your website isn't enough)"
Megabus,First class help,5,,2024-10-18T15:04:48.000Z,I didn't get her name but the woman that helped me when travelling from Birmingham to Bristol on Sunday 6th October 2024 was fantastically helpful (when she needn't have been!) I wish more people that worked with the public were like her.
Megabus,The bus was delayed due toliet being…,1,,2024-10-17T15:26:43.000Z,"The bus was delayed due toliet being blocked (stuff happens I get it) however half through our 9 hour journey the toilet started leaking and it was unhygienic to use, the second set of bus drivers were unapproachable to let them know (unaware if other passengers had) but having kidney issues I didn’t want to run the risk of getting an infection by using the toilet so I had to hold my pee for over four hours which hindered my vacation due to the pain it caused for several days, there wasn’t stops at services at all either so we then had to pay out for train home just ensure I was able to use the toilet. Also paid extra for a table to ensure leg room which was subject to availability (understandable) but was annoying that it wasn’t on the bus, overall the first set of drivers was so welcoming and kind and they was the only good experience we had on our journey"
Megabus,HIGHLY NOT RECOMMENDED,1,,2024-10-16T21:48:23.000Z,"HIGHLY NOT RECOMMENDED | 1. We bought 3 tickets on Megabus. But the bus didn't show up. We had to take the train instead. | 2. There was no information about the bus delay. We tried to contact the operator, unfortunately without success. | 3. After several escalations, we were informed that they would not refund our money. | To sum up, Megabus takes money and does not fulfill its obligations. What's more, they do not feel obliged to make compensation. Unbelievable."
Megabus,Leeds Bus Station.Bus was more than an hour late.,1,,2024-10-16T21:25:41.000Z,Bus was more than an hour late. | No apologies nor compensation | Intolerance. | Poor human relation by the driver
Megabus,Nice so far,5,,2024-10-16T16:46:32.000Z,"Nice so far, from london to my my school uwe bristol and back to london has been quite a nice one thanks to megabus"
Megabus,the bus departed one hour late,3,,2024-10-16T13:51:09.000Z,the bus departed one hour late
Megabus,No refunds is a joke people don't use,1,,2024-10-16T12:23:02.000Z,No refunds is a joke people don't use
Megabus,On time,5,,2024-10-16T11:04:37.000Z,"On time, friendly, informative driver. Would have been good to have free WiFi."
Megabus,Missed my flight. And no refund,1,,2024-10-16T02:12:44.000Z,Bus was late 70 minutes for an airport route. Missed my flight. But wasn't able to get a refund because it wasn't delayed for longer. |  | Really don't waste your money. Get more trustworthy transport.
Megabus,The outward journey passed without…,1,,2024-10-16T01:48:24.000Z,"The outward journey passed without incident. On the return, howeverr I was abandoned. My bus bypassed Birmingham. All buses were late due to an accident on the M6. One M82 arrived around one hour late, but refused to take me as it was only going as far as Bristol, and I needed to get to Newport.. Other people with the 17,35 ticket were taken. but I was left alone.The driver was very loud and insisted that another m82 was 5 mins behind. The following bus bypassed B'ham according to the tracking app. I waited a further hour in the cold, and when I asked a later driver what could be done, he very rudely said it was my fault i'd missed it, and tough luck. This after 2 hours in the cold. I had to make alternative arrangements. I held my cool against the awful rudeness of the drivers , but was terribly upset at my treatment. I am over 70 years old. and became very chilled. Instead of arriving in Newport at 8pm, I didn't get back until 12.50am, and had had to pay again for another journey. Perhaps a refund should be issued, don't you think?."
Megabus,It was cold all way from London to…,3,,2024-10-15T22:41:06.000Z,It was cold all way from London to Leeds. Now i have a flu. Please repair/check air-conditioning systems in your busses.
Megabus,Return me money because of you I missed…,1,,2024-10-15T21:31:44.000Z,Return me money because of you I missed second connection and flight | Because your driver was later and then another delayed to final destination | Very useless | Stop with excuse like was traffic.
