Brand,Title,Rating,Author,Date,Review
Citylink,Outrageous,1,,2024-11-10T23:29:34.000Z,Outrageous! I trust the driver on the M90 to Dundee 21.02 at Charlotte Square Stop/West End/ Queensferry St(?) on Sunday 10.11.24 will be seriously repremanded if not sacked He said wait a minute l'll come to open the luggage door So l moved to there to save him time and be prepared ( more fool me) Next thing he has closed the passenger door and drove off? Outrageous: l am so angry as it was last bus to Dundee to catch my connection Ask him what he thinks l should do Disrespectful does n't described it why lie too? I am very angry
Citylink,What is the point in a timetable if the…,1,,2024-11-08T08:51:14.000Z,What is the point in a timetable if the drivers arrive/leave when they please. Ive just tried to get the 6.49 bus at maxim park and as ive drove in at 6.35 i saw my bus leaving.
Citylink,A comfortable journey with stunning scenery,5,,2024-11-06T19:13:36.000Z,We used City Link from Inverness to Fort William. The bus was comfortable and clean. The driver was friendly and helped passengers who were unsure when to get off. | It was a two hour journey for £14 each along Loch Ness. A bargain and most enjoyable. Will definitely use City Link again
Citylink,Went to catch the 909 from Grange mouth…,1,,2024-11-05T14:58:23.000Z,"Went to catch the 909 from Grange mouth to Stirling at 10.29, I was there at 10.20, needed to catch the bus to Perth at 11.12, used the tracker to see 909 was late (as usual) phoned my sister to come & take me to Stirling, I was on Perth bus which was on time, we were leaving Stirling & the 909 was coming in. Can you please explain WHY the 909 is so unreliable? Thank you"
Citylink,M9 that goes through Perth manse road…,1,,2024-10-18T08:22:15.000Z,M9 that goes through Perth manse road bus stop by 6:19am is now coming around 7:15am lately leaving me stranded and late for resumption. | If the time has been changed it's expedient to stop showing 6:19am on the App then having to wait in the cold yet no information about the bus coming late.
Citylink,Drivers leaving stops earlier than scheduled,2,,2024-10-18T02:30:53.000Z,"Hi I arrived at maybury edinburgh, for the 900 service to Glasgow scheduled for 23.35, at 23.32 only to find that the bus had left the stop already and was sitting at the traffic lights ahead of the stop. This meant that I had to wait for the next bus scheduled for 00.05 which was untraceable due to it being a stagecoach (replacement)bus. | Thankfully this bus arrived on time but as this bus diverts into the airport meant that I arrived home around 45mins later than I should have if you're driver had been doing his job properly. | I would appreciate if you would remind your driver that he is employed to provide a service to the public and that although there may be numerous reasons for being late to a stop there is no excuse for leaving a stop early."
Citylink,This morning's 7.05 service from…,1,,2024-10-16T09:46:02.000Z,"This morning's 7.05 service from Aberdeen to halbeath park and ride failed to show. At 7.25 we were informed the bus was cancelled and the they would try and 'squeeze' us onto the 8.05 but there were no guarantees. We did get on the 8.05, thankfully. Now I have no idea whether I will manage to EDI for my flight. Surely airport passengers and those with connecting arrangements should have priority?"
Citylink,Torture!,1,,2024-10-16T06:05:40.000Z,Yesterday whilst travelling back to Portree from Glasgow we were subjected to constant “Thank you for travelling with us” then “The next stop is”. Not that it ever said where the next stop was! Six and a half hours is a long time to be on a bus listening to this over and over. Any chance of sleeping wasn’t going to happen that’s for sure. I feel sorry for your bus drivers. It must be a nightmare for them. This needs to be sorted asap.
Citylink,902 bus,5,,2024-10-14T11:02:32.000Z,It’s my opinion
Citylink,Worst bus experience in my life,1,,2024-10-14T10:20:40.000Z,"Worst bus experience in my life. Totally cold bus on the way to Edinburgh airport from Glasgow in the morning. One hour with cold feet. Remember to bring gloves, scarfs and hot drinks. I will recommend you to take the train to Edinburgh and change to the tram to the airport. The cost is similar."
Citylink,Waiting over 30 minutes for a bus,1,,2024-10-14T10:48:25.000Z,"Waiting over 30 minutes for a bus thats scheduled on an hourly route. Atrocious service - Aug 23, 2023 |  | Reply to the reply - Yeah yeah same cr@p you paste into every other negative review. I was bringing this to other peoples attention not a soulless corporation"
Citylink,Once again I attempted to use your…,1,,2024-10-08T19:27:31.000Z,"Once again I attempted to use your service and have been let down again. |  | The last time this happened, you denied and said bus not tracked. This time I have attached the screen shots from your app of the tracker and my ticket |  | Please refund my money"
Citylink,I have just spent the last hour trying…,1,,2024-10-07T20:29:07.000Z,"I have just spent the last hour trying to book a return ticket to Glasgow from Perth, it used to be easy, now it is almost impossible. I get as far as paying and up pops an error message and l have to start all over again."
Citylink,909 ALWAYS late,1,,2024-10-07T17:35:23.000Z,The 16:30 909 from Grangemouth to Stirling is ALWAYS late and several communicatio s over the years have failed to resolve the problem. If it was traffic or roadworks then the service would be randomly late. To be always late indicates an impoosibly unrealistic timetable. And now the cherry on top is that your coach tracker has stopped working.
Citylink,Due to being 6'3 this has probably been…,2,,2024-10-01T15:03:38.000Z,Due to being 6'3 this has probably been one of the most uncomfortable bus journeys I have been on in a long time. I just don't fit into the seat and have to have me leg out in the isle causing a potential trip hazard for other passengers. It is physically impossible for me to have a window seat. You can make arrangements for disabled passengers so there should be some considerations given to tall people. I actually hope this concern is acknowledged.
Citylink,Travelling from Perth Broxden to…,1,,2024-10-01T12:06:04.000Z,"Travelling from Perth Broxden to Edinburgh airport the bus was due at 12:10 but didn't arrive, no information or updates, when we did find a elderly man in the office he was less than helpful it was only after repeatedly asking he did eventually inform us that the bus was broken down and would be over an hour late!....we had a flight to catch and had to make other arrangements, but when I requested a refund was told the service had to be over 120 minutes later before they refunded me!....I'm stunned, this is the first and last time i use this service"
Citylink,Terrible app,1,,2024-12-19T20:55:12.000Z,"Update as of Xmas 2024-( still the app and website is littered with problems where amended ticket won't show up. Alwaysvhad a good service with the drivers but the online booking service is shocking, I complained in September and still no better)The one star refers too the website and the app. Terrible app, buy tickets in app and declined payment/error message comes up, then payment does go through eventually, tickets bought in app not showing up in app but are sent too my email address. The website can be littered with issues at times. Complained to Scottish City link about this and is still happening. They want us too use the app but it's not fit for purpose . Just seen CityLinks reply and they have been told numerous times about the website and app issues. Other than this I've had fantastic travel with CityLinks with great drivers and a punctual service"
Citylink,Not stopping at a stop,1,,2024-09-24T17:17:10.000Z,"On the 915 kyleakin to broadford. Very rarely on time but I'm used to that with the road conditions in the highland, however when I ask to be dropped at the crawling in broadford I get told it's not a stop! Very odd, because it clearly states on the tracker app that it is a stop. And so it should be. It the only supermarket on the island for another 20 miles"
Citylink,Coach Breakdown,4,,2024-09-24T13:55:45.000Z,"9.10 Coach to Campbeltown broke down at Rest and be Thankful diversion. Big delays and inconvenience however our driver Tam was excellent. He kept us all informed about the recovery plans and ETAs and moved our luggage to the replacement coach. He also helped passengers who didn’t have phone signal to contact their friends and families. Although we were running really late, he stopped for longer at Inveraray to let everyone go to the loo. Absolutely first class service from Tam in difficult circumstances."
Citylink,Ft William to Glasgow service,5,,2024-09-24T10:25:35.000Z,"My first time using Citylink buses, decided to ditch car and do return journey from my walking trip on the bus. Was a bit apprehensive in terms of my personal safety, being on my own, that the bus would not turn up on time / at all. However, I was not disappointed, the Fort William to Glasgow arrived at at Glencoe on time (Friday 20 Sept - 1740 service).The bus itself was clean, comfortable and the driver very helpful and friendly. Taking in the surrounding view through the mountains was stunning and something you can't really do when you're driving, an unexpected bonus and definitely worth doing again. Based on this journey I plan to travel more on Citylink services, rather than taking the car, and hope they don't disappoint. |  | I also spoke to 'Paul' on the helpline in relation to a problem I had with my booking - he was polite, friendly, helpful and reassuring. Thank you!"
Citylink,This review concerns the booking app…,2,,2024-09-23T22:02:08.000Z,This review concerns the booking app and Citylink website. It is probably the worst site I have had the misfortune of having to deal with. It is impossible to change any bookings once they have been made. Follow the frequently asked section instructions only takes you to an error page. App and website = rubbish.
Citylink,Completely unreliable!,1,,2024-09-23T11:59:10.000Z,"Completely unreliable! | Frequently late, by 20mins or longer. Have waited more than 40 minutes for a bus for a journey that takes 20 minutes (Coatbridge to Glasgow). | Tracker not always working so I play russian roulette every morning, wondering if I'll get into work on time or if i should run to the nearest train station . |  | When complaining, you are advised to write to info@ citylink.co.uk.....who will say sorry then doing nothing else. The buses still continue to turn up late, sometimes in pairs because the previous one has run over so late . | Awful, awful service!! |  | Lack of care for customers,"
Citylink,Was a bit to quick to criticise in an…,4,,2024-09-22T11:35:27.000Z,"Was a bit to quick to criticise in an earlier review, generally they run a fantastic service in sometimes difficult circumstances."
Citylink,Communication gap,1,,2024-09-22T07:15:24.000Z,Communication gap | I have been standing for over 1hr40minutes waiting for my bus to Edinburgh. From the booking list the bus is supposed to leave Seagate at exactly 5:50am and have been at the bus station since 5:00am no sign of the bus. My appointment has been ruined
Citylink,Online booking perfect. Heating not so good.,2,,2024-09-19T10:30:27.000Z,"On the plus side, booking online for my wife to travel on the 8.13 from Halbeath to Aberdeen worked perfectly. However, on boarding the bus she found the heating so excessive that she felt she couldn’t stay on so didn’t travel. The driver said passengers wanted the heat and he didn’t offer to lower the temperature."
Citylink,Website and App both not working.,1,,2024-09-13T20:35:33.000Z,Tried to book tickets online via the website and the app with my established account. Failed every time. Assuming there’s software bugs or IT infrastructure issues which are unresolved. Will just go to the bus and do it all manually (hoping that works of course.!)
Citylink,Pathetic!!!,1,,2024-09-11T19:47:36.000Z,"Pathetic!!!! Always late!! No trackers, or not switched on, so no way of knowing if going to turn up at all! Never been on time yet!!"
Citylink,Party bus to Glasgow 😳…,1,,2024-09-10T22:51:08.000Z,"Got bus from Aberdeen this morning the 8.20 to Glasgow sat upstairs was the worse bus ride I have ever experienced the speed of the bus had us all shaking from side to side a young English man lent over to me and asked if it is usually like this I told him it was my first time and I was pretty worried, when someone left at Dundee when they went to get their luggage half it fell out on them being displaced with rediculous speed we had been travelling at ,not that it stopped the driver they carried on shaking us all down to Glasgow , just a word to maybe the driver to slow down safety first"
Citylink,Traveled from Buchanan Bus Station to…,4,,2024-09-09T21:05:32.000Z,Traveled from Buchanan Bus Station to Tarbert earlier today. What an excellent experience. The Driver was exceptional.
Citylink,No communication. No bus.,1,,2024-09-05T10:45:21.000Z,"Having just stood around Stirling bus station waiting for a bus to Dundee. Having bought a ticket on the Citylink app. It appears the service isn’t running. Given all the technology available to you, it might have been useful to send a message or have an alert that the bus isn’t running. I am now on a train. I don’t need a new hobby waiting for buses that don’t exist."
Citylink,Roasted,1,,2024-09-04T14:40:01.000Z,Bus was so warm I'm surprised noone passed out. This was Inverness to Glasgow and it wasn't a particularly warm day. Temperature outside was around 15 degrees. Do these buses not have air conditioning or even a fan. The overhead vents had no flow and I saw many people fumbling with them to get some air.
Citylink,Bus did not stop inside airport,1,,2024-09-04T14:28:59.000Z,"On Sunday, 1 September 2024, I waited 50 minutes at Edinburgh Airport for the 902 bus to take me to Livingston. | It came on time at 5.50pm, but instead of stopping to pick up passengers, it went straight on with no attempt to stop behind the AIR bus. I ran after it incase it was going to stop in front of the AIR bus but it just drove up to the security exit gate and off it went. I spent another 10 minutes in vain waiting to see if the driver would come back. | I did not see the point of waiting another hour incase the same thing happened. So, I paid for a bus to take me into the city centre. At 7pm the service bus for Livingston came and I had to pay again. | Instead of arriving in Livingston at 6.25 by the 902, I arrived at 8.05, an hour and a half later, all because the driver did not bother to stop. | I count myself lucky; an elderly couple waiting to go to Coatbridge were left stranded. They had a choice of chancing another hour or taking a bus into Haymarket train station and paying a train fare. | I cannot understand for the life of me why a bus driver would come into the airport and not stop to uplift passengers. Surely he must have had even a small bit of common sense to know passengers would be waiting! | The bus paid an entrance fee to pass through the security gate to enter the airport, for what? It was a waste of money!"
Citylink,Worse bus service you can imagine…,1,,2024-09-03T22:19:20.000Z,Worse bus service you can imagine wasting public time standing on bus stop for hours and bus never turn up . | Bus from bargeddie to glasow spouse to be here at 09:11pm never turn up .
Citylink,Driver let on a yob who threatened me with violence,1,,2024-09-19T16:46:09.000Z,"As I was getting on the bus, some yob who was standing on the side because he didn't have a booking said ""I beg you not to get on the back or I'll pr*ck yer head with that"". Not sure what ""that"" was referring to. I told the driver quietly what he said and suggested him not to let the guy on, but he was let on anyway. |  | Update: I wrote the above soon after getting on the bus. Later on in the journey the said yob and his friends started smoking cannabis, making the top deck quite aromatic. Letting on someone like that is just asking for trouble. |  | Update: 19th September | I replied to CityLink as invited to in their reply. There response was a bit of a joke. They said ""In such circumstances we would strongly advise making the driver aware of any inappropriate behaviour, so as this can be addressed at the time or at the very least a record of such an incident can be made."". Obviously I let the driver know about the threat of violence when I got on, and they didn't address it at all. The only appropriate way to address that would be to not let the person on."
Citylink,Shocking App,1,,2024-08-28T19:10:44.000Z,"City link app just kept not allowing me to move to the next stage, and lost all the details I had entered. | It took about 8 attempts before I could but a ticket."
Citylink,This complaint is about the website,2,,2024-08-27T16:12:34.000Z,"This complaint is about the website. I have travelled with Citilink with no problems for many years. Today it took me 2 hours to book a simple 3 journey booking on the website, in tears now. Could not find the timetables for my journey anywhere on the webpage. then I had to open an account - what is that about? I have never needed an account with Citilink before to book tickets. Turned a simple pleasure of booking a trip into 2 hours of utter frustration."
Citylink,Today,1,,2024-08-26T18:44:43.000Z,"Today, August 26, 2024, at 5:35 p.m., bus 978 did not stop at the Airport Hotel stop (this happens repeatedly). Which made me wait 30 minutes for another bus. Why does this happen?"
Citylink,Why I never have a USB charger that works,3,,2024-08-26T18:44:46.000Z,"Why is it that every time I use a city link bus I never get a USB charging point that works, last bus I was on checked 5 seats and none worked, do these charging points ever get checked"
Citylink,Use this service from Campbeltown to…,5,,2024-08-25T14:36:24.000Z,"Use this service from Campbeltown to Glasgow frequently and I have found the drivers to be extremely helpful and friendly. | The coach isn’t always the cleanest but it isn’t ever that bad to complain about. | The toilet however is not always clean, and I appreciate it is the users that make it dirty , but at start of journey it should be at least respectable and useable."
Citylink,"Twice way too late, a rude driver",1,,2024-08-23T17:35:29.000Z,"Twice used, in both cases way too late (more than 20 minutes is ""normal""), during this time I have to be extremely careful to give the stop sign if the bus comes - so you can't read a book or scroll social media etc. | There is an extremely rude driver on the bus nr 919 (with an east European accent), city link has to pay attention to that"
